ID,habitats,labels,classes,frames
9866/empty/9866_no_fish_f000105,9866,0,empty,9866_no_fish_f000105
9866/empty/9866_no_fish_f000106,9866,0,empty,9866_no_fish_f000106
9866/empty/9866_no_fish_f000107,9866,0,empty,9866_no_fish_f000107
9866/empty/9866_no_fish_f000108,9866,0,empty,9866_no_fish_f000108
9866/empty/9866_no_fish_f000109,9866,0,empty,9866_no_fish_f000109
9866/empty/9866_no_fish_f000110,9866,0,empty,9866_no_fish_f000110
9866/empty/9866_no_fish_f000111,9866,0,empty,9866_no_fish_f000111
9866/empty/9866_no_fish_f000112,9866,0,empty,9866_no_fish_f000112
9866/empty/9866_no_fish_f000113,9866,0,empty,9866_no_fish_f000113
9866/empty/9866_no_fish_f000114,9866,0,empty,9866_no_fish_f000114
9866/empty/9866_no_fish_f000115,9866,0,empty,9866_no_fish_f000115
9866/empty/9866_no_fish_f000116,9866,0,empty,9866_no_fish_f000116
9866/empty/9866_no_fish_f000117,9866,0,empty,9866_no_fish_f000117
9866/empty/9866_no_fish_f000118,9866,0,empty,9866_no_fish_f000118
9866/empty/9866_no_fish_f000119,9866,0,empty,9866_no_fish_f000119
9866/empty/9866_no_fish_f000120,9866,0,empty,9866_no_fish_f000120
9866/empty/9866_no_fish_f000121,9866,0,empty,9866_no_fish_f000121
9866/empty/9866_no_fish_f000122,9866,0,empty,9866_no_fish_f000122
9866/empty/9866_no_fish_f000123,9866,0,empty,9866_no_fish_f000123
9866/empty/9866_no_fish_f000124,9866,0,empty,9866_no_fish_f000124
9866/empty/9866_no_fish_f000125,9866,0,empty,9866_no_fish_f000125
9866/empty/9866_no_fish_f000126,9866,0,empty,9866_no_fish_f000126
9866/empty/9866_no_fish_f000127,9866,0,empty,9866_no_fish_f000127
9866/empty/9866_no_fish_f000128,9866,0,empty,9866_no_fish_f000128
9866/empty/9866_no_fish_f000129,9866,0,empty,9866_no_fish_f000129
9866/empty/9866_no_fish_f000130,9866,0,empty,9866_no_fish_f000130
9866/empty/9866_no_fish_f000131,9866,0,empty,9866_no_fish_f000131
9866/empty/9866_no_fish_f000132,9866,0,empty,9866_no_fish_f000132
9866/empty/9866_no_fish_f000133,9866,0,empty,9866_no_fish_f000133
9866/empty/9866_no_fish_f000134,9866,0,empty,9866_no_fish_f000134
9866/empty/9866_no_fish_f000135,9866,0,empty,9866_no_fish_f000135
9866/empty/9866_no_fish_f000136,9866,0,empty,9866_no_fish_f000136
9866/empty/9866_no_fish_f000137,9866,0,empty,9866_no_fish_f000137
9866/empty/9866_no_fish_f000138,9866,0,empty,9866_no_fish_f000138
9866/empty/9866_no_fish_f000139,9866,0,empty,9866_no_fish_f000139
9866/empty/9866_no_fish_f000140,9866,0,empty,9866_no_fish_f000140
9866/empty/9866_no_fish_f000141,9866,0,empty,9866_no_fish_f000141
9866/empty/9866_no_fish_f000142,9866,0,empty,9866_no_fish_f000142
9866/empty/9866_no_fish_f000143,9866,0,empty,9866_no_fish_f000143
9866/empty/9866_no_fish_f000144,9866,0,empty,9866_no_fish_f000144
9866/empty/9866_no_fish_f000145,9866,0,empty,9866_no_fish_f000145
9866/empty/9866_no_fish_f000146,9866,0,empty,9866_no_fish_f000146
9866/empty/9866_no_fish_f000147,9866,0,empty,9866_no_fish_f000147
9866/empty/9866_no_fish_f000148,9866,0,empty,9866_no_fish_f000148
9866/empty/9866_no_fish_f000149,9866,0,empty,9866_no_fish_f000149
9866/empty/9866_no_fish_f000150,9866,0,empty,9866_no_fish_f000150
9866/empty/9866_no_fish_f000151,9866,0,empty,9866_no_fish_f000151
9866/empty/9866_no_fish_f000152,9866,0,empty,9866_no_fish_f000152
9866/empty/9866_no_fish_f000153,9866,0,empty,9866_no_fish_f000153
9866/empty/9866_no_fish_f000154,9866,0,empty,9866_no_fish_f000154
9866/empty/9866_no_fish_f000155,9866,0,empty,9866_no_fish_f000155
9866/empty/9866_no_fish_f000156,9866,0,empty,9866_no_fish_f000156
9866/empty/9866_no_fish_f000157,9866,0,empty,9866_no_fish_f000157
9866/empty/9866_no_fish_f000158,9866,0,empty,9866_no_fish_f000158
9866/empty/9866_no_fish_f000159,9866,0,empty,9866_no_fish_f000159
9866/empty/9866_no_fish_f000160,9866,0,empty,9866_no_fish_f000160
9866/empty/9866_no_fish_f000161,9866,0,empty,9866_no_fish_f000161
9866/empty/9866_no_fish_f000162,9866,0,empty,9866_no_fish_f000162
9866/empty/9866_no_fish_f000163,9866,0,empty,9866_no_fish_f000163
9866/empty/9866_no_fish_f000164,9866,0,empty,9866_no_fish_f000164
9866/empty/9866_no_fish_f000165,9866,0,empty,9866_no_fish_f000165
9866/empty/9866_no_fish_f000166,9866,0,empty,9866_no_fish_f000166
9866/empty/9866_no_fish_f000167,9866,0,empty,9866_no_fish_f000167
9866/empty/9866_no_fish_f000168,9866,0,empty,9866_no_fish_f000168
9866/empty/9866_no_fish_f000169,9866,0,empty,9866_no_fish_f000169
9866/empty/9866_no_fish_f000170,9866,0,empty,9866_no_fish_f000170
9866/empty/9866_no_fish_f000171,9866,0,empty,9866_no_fish_f000171
9866/empty/9866_no_fish_f000172,9866,0,empty,9866_no_fish_f000172
9866/empty/9866_no_fish_f000173,9866,0,empty,9866_no_fish_f000173
9866/empty/9866_no_fish_f000174,9866,0,empty,9866_no_fish_f000174
9866/empty/9866_no_fish_f000175,9866,0,empty,9866_no_fish_f000175
9866/empty/9866_no_fish_f000176,9866,0,empty,9866_no_fish_f000176
9866/empty/9866_no_fish_f000177,9866,0,empty,9866_no_fish_f000177
9866/empty/9866_no_fish_f000178,9866,0,empty,9866_no_fish_f000178
9866/empty/9866_no_fish_f000179,9866,0,empty,9866_no_fish_f000179
9866/empty/9866_no_fish_f000180,9866,0,empty,9866_no_fish_f000180
9866/empty/9866_no_fish_f000181,9866,0,empty,9866_no_fish_f000181
9866/empty/9866_no_fish_f000182,9866,0,empty,9866_no_fish_f000182
9866/empty/9866_no_fish_f000183,9866,0,empty,9866_no_fish_f000183
9866/empty/9866_no_fish_f000184,9866,0,empty,9866_no_fish_f000184
9866/empty/9866_no_fish_f000185,9866,0,empty,9866_no_fish_f000185
9866/empty/9866_no_fish_f000186,9866,0,empty,9866_no_fish_f000186
9866/empty/9866_no_fish_f000187,9866,0,empty,9866_no_fish_f000187
9866/empty/9866_no_fish_f000188,9866,0,empty,9866_no_fish_f000188
9866/empty/9866_no_fish_f000189,9866,0,empty,9866_no_fish_f000189
9866/empty/9866_no_fish_f000190,9866,0,empty,9866_no_fish_f000190
9866/empty/9866_no_fish_f000191,9866,0,empty,9866_no_fish_f000191
9866/empty/9866_no_fish_f000192,9866,0,empty,9866_no_fish_f000192
9866/empty/9866_no_fish_f000193,9866,0,empty,9866_no_fish_f000193
9866/empty/9866_no_fish_f000194,9866,0,empty,9866_no_fish_f000194
9866/empty/9866_no_fish_f000195,9866,0,empty,9866_no_fish_f000195
9866/empty/9866_no_fish_f000196,9866,0,empty,9866_no_fish_f000196
9866/empty/9866_no_fish_f000197,9866,0,empty,9866_no_fish_f000197
9866/empty/9866_no_fish_f000198,9866,0,empty,9866_no_fish_f000198
9866/empty/9866_no_fish_f000199,9866,0,empty,9866_no_fish_f000199
9866/empty/9866_no_fish_f000200,9866,0,empty,9866_no_fish_f000200
9866/empty/9866_no_fish_f000201,9866,0,empty,9866_no_fish_f000201
9866/empty/9866_no_fish_f000202,9866,0,empty,9866_no_fish_f000202
9866/empty/9866_no_fish_f000203,9866,0,empty,9866_no_fish_f000203
9866/empty/9866_no_fish_f000204,9866,0,empty,9866_no_fish_f000204
9866/empty/9866_no_fish_f000205,9866,0,empty,9866_no_fish_f000205
9866/empty/9866_no_fish_f000206,9866,0,empty,9866_no_fish_f000206
9866/empty/9866_no_fish_f000207,9866,0,empty,9866_no_fish_f000207
9866/empty/9866_no_fish_f000208,9866,0,empty,9866_no_fish_f000208
9866/empty/9866_no_fish_f000209,9866,0,empty,9866_no_fish_f000209
9866/empty/9866_no_fish_f000210,9866,0,empty,9866_no_fish_f000210
9866/empty/9866_no_fish_f000211,9866,0,empty,9866_no_fish_f000211
9866/empty/9866_no_fish_f000212,9866,0,empty,9866_no_fish_f000212
9866/empty/9866_no_fish_f000213,9866,0,empty,9866_no_fish_f000213
9866/empty/9866_no_fish_f000214,9866,0,empty,9866_no_fish_f000214
9866/empty/9866_no_fish_f000215,9866,0,empty,9866_no_fish_f000215
9866/empty/9866_no_fish_f000216,9866,0,empty,9866_no_fish_f000216
9866/empty/9866_no_fish_f000217,9866,0,empty,9866_no_fish_f000217
9866/empty/9866_no_fish_f000218,9866,0,empty,9866_no_fish_f000218
9866/empty/9866_no_fish_f000219,9866,0,empty,9866_no_fish_f000219
9866/empty/9866_no_fish_f000220,9866,0,empty,9866_no_fish_f000220
9866/empty/9866_no_fish_f000221,9866,0,empty,9866_no_fish_f000221
9866/empty/9866_no_fish_f000222,9866,0,empty,9866_no_fish_f000222
9866/empty/9866_no_fish_f000223,9866,0,empty,9866_no_fish_f000223
9866/empty/9866_no_fish_f000224,9866,0,empty,9866_no_fish_f000224
9866/empty/9866_no_fish_f000225,9866,0,empty,9866_no_fish_f000225
9866/empty/9866_no_fish_f000226,9866,0,empty,9866_no_fish_f000226
9866/empty/9866_no_fish_f000227,9866,0,empty,9866_no_fish_f000227
9866/empty/9866_no_fish_f000228,9866,0,empty,9866_no_fish_f000228
9866/empty/9866_no_fish_f000229,9866,0,empty,9866_no_fish_f000229
9866/empty/9866_no_fish_f000230,9866,0,empty,9866_no_fish_f000230
9866/empty/9866_no_fish_f000231,9866,0,empty,9866_no_fish_f000231
9866/empty/9866_no_fish_f000232,9866,0,empty,9866_no_fish_f000232
9866/empty/9866_no_fish_f000233,9866,0,empty,9866_no_fish_f000233
9866/empty/9866_no_fish_f000234,9866,0,empty,9866_no_fish_f000234
9866/empty/9866_no_fish_f000235,9866,0,empty,9866_no_fish_f000235
9866/empty/9866_no_fish_f000236,9866,0,empty,9866_no_fish_f000236
9866/empty/9866_no_fish_f000237,9866,0,empty,9866_no_fish_f000237
9866/empty/9866_no_fish_f000238,9866,0,empty,9866_no_fish_f000238
9866/empty/9866_no_fish_f000239,9866,0,empty,9866_no_fish_f000239
9866/empty/9866_no_fish_f000240,9866,0,empty,9866_no_fish_f000240
9866/empty/9866_no_fish_f000241,9866,0,empty,9866_no_fish_f000241
9866/empty/9866_no_fish_f000242,9866,0,empty,9866_no_fish_f000242
9866/empty/9866_no_fish_f000243,9866,0,empty,9866_no_fish_f000243
9866/empty/9866_no_fish_f000244,9866,0,empty,9866_no_fish_f000244
9866/empty/9866_no_fish_f000245,9866,0,empty,9866_no_fish_f000245
9866/empty/9866_no_fish_f000246,9866,0,empty,9866_no_fish_f000246
9866/empty/9866_no_fish_f000247,9866,0,empty,9866_no_fish_f000247
9866/empty/9866_no_fish_f000248,9866,0,empty,9866_no_fish_f000248
9866/empty/9866_no_fish_f000249,9866,0,empty,9866_no_fish_f000249
9866/empty/9866_no_fish_f000250,9866,0,empty,9866_no_fish_f000250
9866/empty/9866_no_fish_f000251,9866,0,empty,9866_no_fish_f000251
9866/empty/9866_no_fish_f000252,9866,0,empty,9866_no_fish_f000252
9866/empty/9866_no_fish_f000253,9866,0,empty,9866_no_fish_f000253
9866/empty/9866_no_fish_f000254,9866,0,empty,9866_no_fish_f000254
9866/empty/9866_no_fish_f000255,9866,0,empty,9866_no_fish_f000255
9866/empty/9866_no_fish_f000256,9866,0,empty,9866_no_fish_f000256
9866/empty/9866_no_fish_f000257,9866,0,empty,9866_no_fish_f000257
9866/empty/9866_no_fish_f000258,9866,0,empty,9866_no_fish_f000258
9866/empty/9866_no_fish_f000259,9866,0,empty,9866_no_fish_f000259
9866/empty/9866_no_fish_f000260,9866,0,empty,9866_no_fish_f000260
9866/empty/9866_no_fish_f000261,9866,0,empty,9866_no_fish_f000261
9866/valid/9866_acanthopagrus_and_caranx_f000000,9866,1,valid,9866_acanthopagrus_and_caranx_f000000
9866/valid/9866_acanthopagrus_and_caranx_f000001,9866,1,valid,9866_acanthopagrus_and_caranx_f000001
9866/valid/9866_acanthopagrus_and_caranx_f000002,9866,1,valid,9866_acanthopagrus_and_caranx_f000002
9866/valid/9866_acanthopagrus_and_caranx_f000003,9866,1,valid,9866_acanthopagrus_and_caranx_f000003
9866/valid/9866_acanthopagrus_and_caranx_f000004,9866,1,valid,9866_acanthopagrus_and_caranx_f000004
9866/valid/9866_acanthopagrus_and_caranx_f000005,9866,1,valid,9866_acanthopagrus_and_caranx_f000005
9866/valid/9866_acanthopagrus_and_caranx_f000006,9866,1,valid,9866_acanthopagrus_and_caranx_f000006
9866/valid/9866_acanthopagrus_and_caranx_f000007,9866,1,valid,9866_acanthopagrus_and_caranx_f000007
9866/valid/9866_acanthopagrus_and_caranx_f000008,9866,1,valid,9866_acanthopagrus_and_caranx_f000008
9866/valid/9866_acanthopagrus_and_caranx_f000009,9866,1,valid,9866_acanthopagrus_and_caranx_f000009
9866/valid/9866_acanthopagrus_and_caranx_f000010,9866,1,valid,9866_acanthopagrus_and_caranx_f000010
9866/valid/9866_acanthopagrus_and_caranx_f000011,9866,1,valid,9866_acanthopagrus_and_caranx_f000011
9866/valid/9866_acanthopagrus_and_caranx_f000012,9866,1,valid,9866_acanthopagrus_and_caranx_f000012
9866/valid/9866_acanthopagrus_and_caranx_f000013,9866,1,valid,9866_acanthopagrus_and_caranx_f000013
9866/valid/9866_acanthopagrus_and_caranx_f000014,9866,1,valid,9866_acanthopagrus_and_caranx_f000014
9866/valid/9866_acanthopagrus_and_caranx_f000015,9866,1,valid,9866_acanthopagrus_and_caranx_f000015
9866/valid/9866_acanthopagrus_and_caranx_f000016,9866,1,valid,9866_acanthopagrus_and_caranx_f000016
9866/valid/9866_acanthopagrus_and_caranx_f000017,9866,1,valid,9866_acanthopagrus_and_caranx_f000017
9866/valid/9866_acanthopagrus_and_caranx_f000018,9866,1,valid,9866_acanthopagrus_and_caranx_f000018
9866/valid/9866_acanthopagrus_and_caranx_f000019,9866,1,valid,9866_acanthopagrus_and_caranx_f000019
9866/valid/9866_acanthopagrus_and_caranx_f000020,9866,1,valid,9866_acanthopagrus_and_caranx_f000020
9866/valid/9866_acanthopagrus_and_caranx_f000021,9866,1,valid,9866_acanthopagrus_and_caranx_f000021
9866/valid/9866_acanthopagrus_and_caranx_f000022,9866,1,valid,9866_acanthopagrus_and_caranx_f000022
9866/valid/9866_acanthopagrus_and_caranx_f000023,9866,1,valid,9866_acanthopagrus_and_caranx_f000023
9866/valid/9866_acanthopagrus_and_caranx_f000024,9866,1,valid,9866_acanthopagrus_and_caranx_f000024
9866/valid/9866_acanthopagrus_and_caranx_f000025,9866,1,valid,9866_acanthopagrus_and_caranx_f000025
9866/valid/9866_acanthopagrus_and_caranx_f000026,9866,1,valid,9866_acanthopagrus_and_caranx_f000026
9866/valid/9866_acanthopagrus_and_caranx_f000027,9866,1,valid,9866_acanthopagrus_and_caranx_f000027
9866/valid/9866_acanthopagrus_and_caranx_f000028,9866,1,valid,9866_acanthopagrus_and_caranx_f000028
9866/valid/9866_acanthopagrus_and_caranx_f000029,9866,1,valid,9866_acanthopagrus_and_caranx_f000029
9866/valid/9866_acanthopagrus_and_caranx_f000030,9866,1,valid,9866_acanthopagrus_and_caranx_f000030
9866/valid/9866_acanthopagrus_and_caranx_f000031,9866,1,valid,9866_acanthopagrus_and_caranx_f000031
9866/valid/9866_acanthopagrus_and_caranx_f000032,9866,1,valid,9866_acanthopagrus_and_caranx_f000032
9866/valid/9866_acanthopagrus_and_caranx_f000033,9866,1,valid,9866_acanthopagrus_and_caranx_f000033
9866/valid/9866_acanthopagrus_and_caranx_f000034,9866,1,valid,9866_acanthopagrus_and_caranx_f000034
9866/valid/9866_acanthopagrus_and_caranx_f000035,9866,1,valid,9866_acanthopagrus_and_caranx_f000035
9866/valid/9866_acanthopagrus_and_caranx_f000036,9866,1,valid,9866_acanthopagrus_and_caranx_f000036
9866/valid/9866_acanthopagrus_and_caranx_f000037,9866,1,valid,9866_acanthopagrus_and_caranx_f000037
9866/valid/9866_acanthopagrus_and_caranx_f000038,9866,1,valid,9866_acanthopagrus_and_caranx_f000038
9866/valid/9866_acanthopagrus_and_caranx_f000039,9866,1,valid,9866_acanthopagrus_and_caranx_f000039
9866/valid/9866_acanthopagrus_and_caranx_f000040,9866,1,valid,9866_acanthopagrus_and_caranx_f000040
9866/valid/9866_acanthopagrus_and_caranx_f000041,9866,1,valid,9866_acanthopagrus_and_caranx_f000041
9866/valid/9866_acanthopagrus_and_caranx_f000042,9866,1,valid,9866_acanthopagrus_and_caranx_f000042
9866/valid/9866_acanthopagrus_and_caranx_f000043,9866,1,valid,9866_acanthopagrus_and_caranx_f000043
9866/valid/9866_acanthopagrus_and_caranx_f000044,9866,1,valid,9866_acanthopagrus_and_caranx_f000044
9866/valid/9866_acanthopagrus_and_caranx_f000045,9866,1,valid,9866_acanthopagrus_and_caranx_f000045
9866/valid/9866_acanthopagrus_and_caranx_f000046,9866,1,valid,9866_acanthopagrus_and_caranx_f000046
9866/valid/9866_acanthopagrus_and_caranx_f000047,9866,1,valid,9866_acanthopagrus_and_caranx_f000047
9866/valid/9866_acanthopagrus_and_caranx_f000048,9866,1,valid,9866_acanthopagrus_and_caranx_f000048
9866/valid/9866_acanthopagrus_and_caranx_f000049,9866,1,valid,9866_acanthopagrus_and_caranx_f000049
9866/valid/9866_acanthopagrus_and_caranx_f000050,9866,1,valid,9866_acanthopagrus_and_caranx_f000050
9866/valid/9866_acanthopagrus_and_caranx_f000051,9866,1,valid,9866_acanthopagrus_and_caranx_f000051
9866/valid/9866_acanthopagrus_and_caranx_f000052,9866,1,valid,9866_acanthopagrus_and_caranx_f000052
9866/valid/9866_acanthopagrus_and_caranx_f000053,9866,1,valid,9866_acanthopagrus_and_caranx_f000053
9866/valid/9866_acanthopagrus_and_caranx_f000054,9866,1,valid,9866_acanthopagrus_and_caranx_f000054
9866/valid/9866_acanthopagrus_and_caranx_f000055,9866,1,valid,9866_acanthopagrus_and_caranx_f000055
9866/valid/9866_acanthopagrus_and_caranx_f000056,9866,1,valid,9866_acanthopagrus_and_caranx_f000056
9866/valid/9866_acanthopagrus_and_caranx_f000057,9866,1,valid,9866_acanthopagrus_and_caranx_f000057
9866/valid/9866_acanthopagrus_and_caranx_f000058,9866,1,valid,9866_acanthopagrus_and_caranx_f000058
9866/valid/9866_acanthopagrus_and_caranx_f000059,9866,1,valid,9866_acanthopagrus_and_caranx_f000059
9866/valid/9866_acanthopagrus_and_caranx_f000060,9866,1,valid,9866_acanthopagrus_and_caranx_f000060
9866/valid/9866_acanthopagrus_and_caranx_f000061,9866,1,valid,9866_acanthopagrus_and_caranx_f000061
9866/valid/9866_acanthopagrus_and_caranx_f000062,9866,1,valid,9866_acanthopagrus_and_caranx_f000062
9866/valid/9866_acanthopagrus_and_caranx_f000063,9866,1,valid,9866_acanthopagrus_and_caranx_f000063
9866/valid/9866_acanthopagrus_and_caranx_f000064,9866,1,valid,9866_acanthopagrus_and_caranx_f000064
9866/valid/9866_acanthopagrus_and_caranx_f000065,9866,1,valid,9866_acanthopagrus_and_caranx_f000065
9866/valid/9866_acanthopagrus_and_caranx_f000066,9866,1,valid,9866_acanthopagrus_and_caranx_f000066
9866/valid/9866_acanthopagrus_and_caranx_f000067,9866,1,valid,9866_acanthopagrus_and_caranx_f000067
9866/valid/9866_acanthopagrus_and_caranx_f000068,9866,1,valid,9866_acanthopagrus_and_caranx_f000068
9866/valid/9866_acanthopagrus_and_caranx_f000069,9866,1,valid,9866_acanthopagrus_and_caranx_f000069
9866/valid/9866_acanthopagrus_and_caranx_f000070,9866,1,valid,9866_acanthopagrus_and_caranx_f000070
9866/valid/9866_acanthopagrus_and_caranx_f000071,9866,1,valid,9866_acanthopagrus_and_caranx_f000071
9866/valid/9866_acanthopagrus_and_caranx_f000072,9866,1,valid,9866_acanthopagrus_and_caranx_f000072
9866/valid/9866_acanthopagrus_and_caranx_f000073,9866,1,valid,9866_acanthopagrus_and_caranx_f000073
9866/valid/9866_acanthopagrus_and_caranx_f000074,9866,1,valid,9866_acanthopagrus_and_caranx_f000074
9866/valid/9866_acanthopagrus_and_caranx_f000075,9866,1,valid,9866_acanthopagrus_and_caranx_f000075
9866/valid/9866_acanthopagrus_and_caranx_f000076,9866,1,valid,9866_acanthopagrus_and_caranx_f000076
9866/valid/9866_acanthopagrus_and_caranx_f000077,9866,1,valid,9866_acanthopagrus_and_caranx_f000077
9866/valid/9866_acanthopagrus_and_caranx_f000078,9866,1,valid,9866_acanthopagrus_and_caranx_f000078
9866/valid/9866_acanthopagrus_and_caranx_f000079,9866,1,valid,9866_acanthopagrus_and_caranx_f000079
9866/valid/9866_acanthopagrus_and_caranx_f000080,9866,1,valid,9866_acanthopagrus_and_caranx_f000080
9866/valid/9866_acanthopagrus_and_caranx_f000081,9866,1,valid,9866_acanthopagrus_and_caranx_f000081
9866/valid/9866_acanthopagrus_and_caranx_f000082,9866,1,valid,9866_acanthopagrus_and_caranx_f000082
9866/valid/9866_acanthopagrus_and_caranx_f000083,9866,1,valid,9866_acanthopagrus_and_caranx_f000083
9866/valid/9866_acanthopagrus_and_caranx_f000084,9866,1,valid,9866_acanthopagrus_and_caranx_f000084
9866/valid/9866_acanthopagrus_and_caranx_f000085,9866,1,valid,9866_acanthopagrus_and_caranx_f000085
9866/valid/9866_acanthopagrus_and_caranx_f000086,9866,1,valid,9866_acanthopagrus_and_caranx_f000086
9866/valid/9866_acanthopagrus_and_caranx_f000087,9866,1,valid,9866_acanthopagrus_and_caranx_f000087
9866/valid/9866_acanthopagrus_and_caranx_f000088,9866,1,valid,9866_acanthopagrus_and_caranx_f000088
9866/valid/9866_acanthopagrus_and_caranx_f000089,9866,1,valid,9866_acanthopagrus_and_caranx_f000089
9866/valid/9866_acanthopagrus_and_caranx_f000090,9866,1,valid,9866_acanthopagrus_and_caranx_f000090
9866/valid/9866_acanthopagrus_and_caranx_f000091,9866,1,valid,9866_acanthopagrus_and_caranx_f000091
9866/valid/9866_acanthopagrus_and_caranx_f000092,9866,1,valid,9866_acanthopagrus_and_caranx_f000092
9866/valid/9866_acanthopagrus_and_caranx_f000093,9866,1,valid,9866_acanthopagrus_and_caranx_f000093
9866/valid/9866_acanthopagrus_and_caranx_f000094,9866,1,valid,9866_acanthopagrus_and_caranx_f000094
9866/valid/9866_acanthopagrus_and_caranx_f000095,9866,1,valid,9866_acanthopagrus_and_caranx_f000095
9866/valid/9866_acanthopagrus_and_caranx_f000096,9866,1,valid,9866_acanthopagrus_and_caranx_f000096
9866/valid/9866_acanthopagrus_and_caranx_f000097,9866,1,valid,9866_acanthopagrus_and_caranx_f000097
9866/valid/9866_acanthopagrus_and_caranx_f000098,9866,1,valid,9866_acanthopagrus_and_caranx_f000098
9866/valid/9866_acanthopagrus_and_caranx_f000099,9866,1,valid,9866_acanthopagrus_and_caranx_f000099
9866/valid/9866_acanthopagrus_and_caranx_f000100,9866,1,valid,9866_acanthopagrus_and_caranx_f000100
9866/valid/9866_acanthopagrus_and_caranx_f000101,9866,1,valid,9866_acanthopagrus_and_caranx_f000101
9866/valid/9866_acanthopagrus_and_caranx_f000102,9866,1,valid,9866_acanthopagrus_and_caranx_f000102
9866/valid/9866_acanthopagrus_and_caranx_f000103,9866,1,valid,9866_acanthopagrus_and_caranx_f000103
9866/valid/9866_acanthopagrus_and_caranx_f000104,9866,1,valid,9866_acanthopagrus_and_caranx_f000104
9866/valid/9866_acanthopagrus_and_caranx_f000105,9866,1,valid,9866_acanthopagrus_and_caranx_f000105
9866/valid/9866_acanthopagrus_and_caranx_f000106,9866,1,valid,9866_acanthopagrus_and_caranx_f000106
9866/valid/9866_acanthopagrus_and_caranx_f000107,9866,1,valid,9866_acanthopagrus_and_caranx_f000107
9866/valid/9866_acanthopagrus_and_caranx_f000108,9866,1,valid,9866_acanthopagrus_and_caranx_f000108
9866/valid/9866_acanthopagrus_and_caranx_f000109,9866,1,valid,9866_acanthopagrus_and_caranx_f000109
9866/valid/9866_acanthopagrus_and_caranx_f000110,9866,1,valid,9866_acanthopagrus_and_caranx_f000110
9866/valid/9866_acanthopagrus_and_caranx_f000111,9866,1,valid,9866_acanthopagrus_and_caranx_f000111
9866/valid/9866_acanthopagrus_and_caranx_f000112,9866,1,valid,9866_acanthopagrus_and_caranx_f000112
9866/valid/9866_acanthopagrus_and_caranx_f000113,9866,1,valid,9866_acanthopagrus_and_caranx_f000113
9866/valid/9866_acanthopagrus_and_caranx_f000114,9866,1,valid,9866_acanthopagrus_and_caranx_f000114
9866/valid/9866_acanthopagrus_and_caranx_f000115,9866,1,valid,9866_acanthopagrus_and_caranx_f000115
9866/valid/9866_acanthopagrus_and_caranx_f000116,9866,1,valid,9866_acanthopagrus_and_caranx_f000116
9866/valid/9866_acanthopagrus_and_caranx_f000117,9866,1,valid,9866_acanthopagrus_and_caranx_f000117
9866/valid/9866_acanthopagrus_and_caranx_f000118,9866,1,valid,9866_acanthopagrus_and_caranx_f000118
9866/valid/9866_acanthopagrus_and_caranx_f000119,9866,1,valid,9866_acanthopagrus_and_caranx_f000119
9866/valid/9866_acanthopagrus_and_caranx_f000120,9866,1,valid,9866_acanthopagrus_and_caranx_f000120
9866/valid/9866_acanthopagrus_and_caranx_f000121,9866,1,valid,9866_acanthopagrus_and_caranx_f000121
9866/valid/9866_acanthopagrus_and_caranx_f000122,9866,1,valid,9866_acanthopagrus_and_caranx_f000122
9866/valid/9866_acanthopagrus_and_caranx_f000123,9866,1,valid,9866_acanthopagrus_and_caranx_f000123
9866/valid/9866_acanthopagrus_and_caranx_f000124,9866,1,valid,9866_acanthopagrus_and_caranx_f000124
9866/valid/9866_acanthopagrus_and_caranx_f000125,9866,1,valid,9866_acanthopagrus_and_caranx_f000125
9866/valid/9866_acanthopagrus_and_caranx_f000126,9866,1,valid,9866_acanthopagrus_and_caranx_f000126
9866/valid/9866_acanthopagrus_and_caranx_f000127,9866,1,valid,9866_acanthopagrus_and_caranx_f000127
9866/valid/9866_acanthopagrus_and_caranx_f000128,9866,1,valid,9866_acanthopagrus_and_caranx_f000128
9866/valid/9866_acanthopagrus_and_caranx_f000129,9866,1,valid,9866_acanthopagrus_and_caranx_f000129
9866/valid/9866_acanthopagrus_and_caranx_f000130,9866,1,valid,9866_acanthopagrus_and_caranx_f000130
9866/valid/9866_acanthopagrus_and_caranx_f000131,9866,1,valid,9866_acanthopagrus_and_caranx_f000131
9866/valid/9866_acanthopagrus_and_caranx_f000132,9866,1,valid,9866_acanthopagrus_and_caranx_f000132
9866/valid/9866_acanthopagrus_and_caranx_f000133,9866,1,valid,9866_acanthopagrus_and_caranx_f000133
9866/valid/9866_acanthopagrus_and_caranx_f000134,9866,1,valid,9866_acanthopagrus_and_caranx_f000134
9866/valid/9866_acanthopagrus_and_caranx_f000135,9866,1,valid,9866_acanthopagrus_and_caranx_f000135
9866/valid/9866_acanthopagrus_and_caranx_f000136,9866,1,valid,9866_acanthopagrus_and_caranx_f000136
9866/valid/9866_acanthopagrus_and_caranx_f000137,9866,1,valid,9866_acanthopagrus_and_caranx_f000137
9866/valid/9866_acanthopagrus_and_caranx_f000138,9866,1,valid,9866_acanthopagrus_and_caranx_f000138
9866/valid/9866_acanthopagrus_and_caranx_f000139,9866,1,valid,9866_acanthopagrus_and_caranx_f000139
9866/valid/9866_acanthopagrus_and_caranx_f000140,9866,1,valid,9866_acanthopagrus_and_caranx_f000140
9866/valid/9866_acanthopagrus_and_caranx_f000141,9866,1,valid,9866_acanthopagrus_and_caranx_f000141
9866/valid/9866_acanthopagrus_and_caranx_f000142,9866,1,valid,9866_acanthopagrus_and_caranx_f000142
