ID,counts,habitats,labels,classes,frames
valid/7482_F2_f000790,1,7482,1,valid,7482_F2_f000790
valid/7482_F2_f000800,1,7482,1,valid,7482_F2_f000800
valid/7482_F3_f000000,1,7482,1,valid,7482_F3_f000000
valid/7482_F3_f000010,1,7482,1,valid,7482_F3_f000010
valid/7482_F3_f000020,1,7482,1,valid,7482_F3_f000020
valid/7482_F3_f000030,1,7482,1,valid,7482_F3_f000030
valid/7482_F3_f000040,1,7482,1,valid,7482_F3_f000040
valid/7482_F3_f000050,1,7482,1,valid,7482_F3_f000050
valid/7482_F3_f000060,1,7482,1,valid,7482_F3_f000060
valid/7482_F3_f000070,1,7482,1,valid,7482_F3_f000070
valid/7482_F3_f000080,1,7482,1,valid,7482_F3_f000080
valid/7482_F3_f000090,1,7482,1,valid,7482_F3_f000090
valid/7482_F3_f000100,1,7482,1,valid,7482_F3_f000100
valid/7482_F3_f000110,1,7482,1,valid,7482_F3_f000110
valid/7482_F3_f000120,1,7482,1,valid,7482_F3_f000120
valid/7482_F3_f000130,1,7482,1,valid,7482_F3_f000130
valid/7482_F3_f000140,1,7482,1,valid,7482_F3_f000140
valid/7482_F3_f000150,1,7482,1,valid,7482_F3_f000150
valid/7482_F3_f000160,1,7482,1,valid,7482_F3_f000160
valid/7482_F3_f000170,1,7482,1,valid,7482_F3_f000170
valid/7482_F3_f000180,1,7482,1,valid,7482_F3_f000180
valid/7482_F3_f000190,1,7482,1,valid,7482_F3_f000190
valid/7482_F3_f000200,1,7482,1,valid,7482_F3_f000200
valid/7482_F3_f000210,1,7482,1,valid,7482_F3_f000210
valid/7482_F3_f000220,1,7482,1,valid,7482_F3_f000220
valid/7482_F3_f000230,1,7482,1,valid,7482_F3_f000230
valid/7490_F1_f000000,1,7490,1,valid,7490_F1_f000000
valid/7490_F1_f000010,1,7490,1,valid,7490_F1_f000010
valid/7490_F1_f000020,2,7490,1,valid,7490_F1_f000020
valid/7490_F1_f000030,2,7490,1,valid,7490_F1_f000030
valid/7490_F1_f000040,2,7490,1,valid,7490_F1_f000040
valid/7490_F1_f000050,2,7490,1,valid,7490_F1_f000050
valid/7490_F1_f000060,3,7490,1,valid,7490_F1_f000060
valid/7490_F1_f000070,2,7490,1,valid,7490_F1_f000070
valid/7490_F1_f000080,2,7490,1,valid,7490_F1_f000080
valid/7490_F2_f000000,4,7490,1,valid,7490_F2_f000000
valid/7490_F2_f000010,3,7490,1,valid,7490_F2_f000010
valid/7490_F2_f000020,1,7490,1,valid,7490_F2_f000020
valid/7490_F2_f000030,2,7490,1,valid,7490_F2_f000030
valid/7490_F2_f000040,2,7490,1,valid,7490_F2_f000040
valid/7490_F2_f000050,2,7490,1,valid,7490_F2_f000050
valid/7490_F2_f000060,1,7490,1,valid,7490_F2_f000060
valid/7490_F2_f000070,2,7490,1,valid,7490_F2_f000070
valid/7490_F2_f000080,2,7490,1,valid,7490_F2_f000080
valid/7490_F2_f000090,4,7490,1,valid,7490_F2_f000090
valid/7490_F2_f000100,4,7490,1,valid,7490_F2_f000100
valid/7490_F2_f000110,2,7490,1,valid,7490_F2_f000110
valid/7490_F2_f000120,2,7490,1,valid,7490_F2_f000120
valid/7490_F2_f000130,3,7490,1,valid,7490_F2_f000130
valid/7490_F2_f000140,2,7490,1,valid,7490_F2_f000140
valid/7490_F2_f000150,3,7490,1,valid,7490_F2_f000150
valid/7490_F2_f000160,3,7490,1,valid,7490_F2_f000160
valid/7490_F2_f000170,4,7490,1,valid,7490_F2_f000170
valid/7490_F2_f000180,4,7490,1,valid,7490_F2_f000180
valid/7490_F2_f000190,5,7490,1,valid,7490_F2_f000190
valid/7490_F2_f000200,4,7490,1,valid,7490_F2_f000200
valid/7490_F2_f000210,4,7490,1,valid,7490_F2_f000210
valid/7490_F2_f000220,4,7490,1,valid,7490_F2_f000220
valid/7490_F2_f000230,4,7490,1,valid,7490_F2_f000230
valid/7490_F2_f000240,2,7490,1,valid,7490_F2_f000240
valid/7490_F2_f000250,2,7490,1,valid,7490_F2_f000250
valid/7490_F2_f000260,2,7490,1,valid,7490_F2_f000260
valid/7490_F2_f000270,3,7490,1,valid,7490_F2_f000270
valid/7490_F2_f000280,1,7490,1,valid,7490_F2_f000280
valid/7490_F2_f000290,2,7490,1,valid,7490_F2_f000290
valid/7490_F2_f000300,1,7490,1,valid,7490_F2_f000300
valid/7490_F2_f000310,1,7490,1,valid,7490_F2_f000310
valid/7490_F2_f000320,1,7490,1,valid,7490_F2_f000320
valid/7490_F2_f000330,2,7490,1,valid,7490_F2_f000330
valid/7490_F2_f000340,1,7490,1,valid,7490_F2_f000340
valid/7490_F2_f000350,1,7490,1,valid,7490_F2_f000350
valid/7490_F2_f000360,2,7490,1,valid,7490_F2_f000360
valid/7490_F2_f000370,2,7490,1,valid,7490_F2_f000370
valid/7490_F2_f000380,2,7490,1,valid,7490_F2_f000380
valid/7490_F3_f000000,1,7490,1,valid,7490_F3_f000000
valid/7490_F3_f000010,1,7490,1,valid,7490_F3_f000010
valid/7490_F3_f000020,1,7490,1,valid,7490_F3_f000020
valid/7490_F3_f000030,1,7490,1,valid,7490_F3_f000030
valid/7490_F3_f000040,1,7490,1,valid,7490_F3_f000040
valid/7490_F3_f000050,1,7490,1,valid,7490_F3_f000050
valid/7490_F3_f000060,1,7490,1,valid,7490_F3_f000060
valid/7490_F3_f000070,1,7490,1,valid,7490_F3_f000070
valid/7490_F3_f000080,1,7490,1,valid,7490_F3_f000080
valid/7490_F3_f000090,1,7490,1,valid,7490_F3_f000090
valid/7490_F3_f000100,1,7490,1,valid,7490_F3_f000100
valid/7490_F3_f000110,1,7490,1,valid,7490_F3_f000110
valid/7490_F3_f000120,1,7490,1,valid,7490_F3_f000120
valid/7490_F3_f000130,1,7490,1,valid,7490_F3_f000130
valid/7490_F3_f000140,1,7490,1,valid,7490_F3_f000140
valid/7490_F3_f000150,1,7490,1,valid,7490_F3_f000150
valid/7490_F3_f000160,1,7490,1,valid,7490_F3_f000160
valid/7490_F3_f000170,2,7490,1,valid,7490_F3_f000170
valid/7490_F3_f000180,2,7490,1,valid,7490_F3_f000180
valid/7490_F3_f000190,1,7490,1,valid,7490_F3_f000190
valid/7490_F3_f000200,1,7490,1,valid,7490_F3_f000200
valid/7490_F3_f000210,1,7490,1,valid,7490_F3_f000210
valid/7490_F3_f000220,1,7490,1,valid,7490_F3_f000220
valid/7490_F3_f000230,1,7490,1,valid,7490_F3_f000230
valid/7490_F3_f000240,1,7490,1,valid,7490_F3_f000240
valid/7490_F4_f000000,1,7490,1,valid,7490_F4_f000000
valid/7490_F4_f000010,1,7490,1,valid,7490_F4_f000010
valid/7490_F4_f000020,1,7490,1,valid,7490_F4_f000020
valid/7490_F4_f000030,1,7490,1,valid,7490_F4_f000030
valid/7490_F4_f000040,1,7490,1,valid,7490_F4_f000040
valid/7490_F4_f000050,1,7490,1,valid,7490_F4_f000050
valid/7490_F4_f000060,1,7490,1,valid,7490_F4_f000060
valid/7490_F4_f000070,2,7490,1,valid,7490_F4_f000070
valid/7490_F4_f000080,2,7490,1,valid,7490_F4_f000080
valid/7490_F4_f000090,1,7490,1,valid,7490_F4_f000090
valid/7490_F4_f000100,2,7490,1,valid,7490_F4_f000100
valid/7490_F4_f000110,2,7490,1,valid,7490_F4_f000110
valid/7490_F4_f000120,2,7490,1,valid,7490_F4_f000120
valid/7490_F4_f000130,2,7490,1,valid,7490_F4_f000130
valid/7490_F4_f000140,1,7490,1,valid,7490_F4_f000140
valid/7490_F4_f000150,2,7490,1,valid,7490_F4_f000150
valid/7490_F4_f000160,2,7490,1,valid,7490_F4_f000160
valid/7490_F4_f000170,1,7490,1,valid,7490_F4_f000170
valid/7490_F4_f000180,1,7490,1,valid,7490_F4_f000180
valid/7490_F4_f000190,2,7490,1,valid,7490_F4_f000190
valid/7490_F4_f000200,2,7490,1,valid,7490_F4_f000200
valid/7490_F4_f000210,3,7490,1,valid,7490_F4_f000210
valid/7490_F4_f000220,3,7490,1,valid,7490_F4_f000220
valid/7490_F4_f000230,4,7490,1,valid,7490_F4_f000230
valid/7490_F4_f000240,4,7490,1,valid,7490_F4_f000240
valid/7490_F4_f000250,3,7490,1,valid,7490_F4_f000250
valid/7490_F4_f000260,4,7490,1,valid,7490_F4_f000260
valid/7490_F4_f000270,2,7490,1,valid,7490_F4_f000270
valid/7490_F4_f000290,1,7490,1,valid,7490_F4_f000290
valid/7490_F4_f000300,1,7490,1,valid,7490_F4_f000300
valid/7490_F4_f000350,2,7490,1,valid,7490_F4_f000350
valid/7490_F4_f000360,3,7490,1,valid,7490_F4_f000360
valid/7490_F4_f000370,3,7490,1,valid,7490_F4_f000370
valid/7490_F4_f000380,3,7490,1,valid,7490_F4_f000380
valid/7490_F4_f000390,3,7490,1,valid,7490_F4_f000390
valid/7490_F4_f000400,2,7490,1,valid,7490_F4_f000400
valid/7490_F4_f000410,2,7490,1,valid,7490_F4_f000410
valid/7490_F4_f000420,2,7490,1,valid,7490_F4_f000420
valid/7490_F4_f000430,1,7490,1,valid,7490_F4_f000430
valid/7490_F4_f000440,1,7490,1,valid,7490_F4_f000440
valid/7490_F4_f000450,2,7490,1,valid,7490_F4_f000450
valid/7490_F4_f000460,1,7490,1,valid,7490_F4_f000460
valid/7490_F4_f000470,2,7490,1,valid,7490_F4_f000470
valid/7490_F4_f000480,1,7490,1,valid,7490_F4_f000480
valid/7490_F4_f000520,1,7490,1,valid,7490_F4_f000520
valid/7490_F4_f000530,1,7490,1,valid,7490_F4_f000530
valid/7490_F4_f000540,1,7490,1,valid,7490_F4_f000540
valid/7490_F4_f000550,1,7490,1,valid,7490_F4_f000550
valid/7490_F4_f000560,1,7490,1,valid,7490_F4_f000560
valid/7490_F4_f000570,1,7490,1,valid,7490_F4_f000570
valid/7490_F4_f000580,1,7490,1,valid,7490_F4_f000580
valid/7490_F4_f000590,1,7490,1,valid,7490_F4_f000590
valid/7490_F4_f000600,1,7490,1,valid,7490_F4_f000600
valid/7490_F4_f000610,1,7490,1,valid,7490_F4_f000610
valid/7490_F5_f000000,1,7490,1,valid,7490_F5_f000000
valid/7490_F5_f000010,1,7490,1,valid,7490_F5_f000010
valid/7490_F5_f000020,1,7490,1,valid,7490_F5_f000020
valid/7490_F5_f000030,1,7490,1,valid,7490_F5_f000030
valid/7490_F5_f000040,1,7490,1,valid,7490_F5_f000040
valid/7490_F5_f000050,2,7490,1,valid,7490_F5_f000050
valid/7490_F5_f000060,2,7490,1,valid,7490_F5_f000060
valid/7490_F5_f000070,1,7490,1,valid,7490_F5_f000070
valid/7490_F5_f000080,1,7490,1,valid,7490_F5_f000080
valid/7490_F5_f000090,1,7490,1,valid,7490_F5_f000090
valid/7490_F5_f000100,1,7490,1,valid,7490_F5_f000100
valid/7490_F5_f000110,1,7490,1,valid,7490_F5_f000110
valid/7490_F5_f000120,1,7490,1,valid,7490_F5_f000120
valid/7490_F6_f000000,1,7490,1,valid,7490_F6_f000000
valid/7490_F6_f000010,2,7490,1,valid,7490_F6_f000010
valid/7490_F6_f000020,1,7490,1,valid,7490_F6_f000020
valid/7490_F6_f000030,1,7490,1,valid,7490_F6_f000030
valid/7490_F6_f000040,1,7490,1,valid,7490_F6_f000040
valid/7490_F6_f000050,1,7490,1,valid,7490_F6_f000050
valid/7490_F6_f000060,1,7490,1,valid,7490_F6_f000060
valid/7490_F6_f000070,1,7490,1,valid,7490_F6_f000070
valid/7490_F6_f000080,1,7490,1,valid,7490_F6_f000080
valid/7490_F6_f000090,1,7490,1,valid,7490_F6_f000090
valid/7490_F6_f000100,1,7490,1,valid,7490_F6_f000100
valid/7490_F6_f000110,1,7490,1,valid,7490_F6_f000110
valid/7490_F6_f000120,1,7490,1,valid,7490_F6_f000120
valid/7490_F6_f000130,1,7490,1,valid,7490_F6_f000130
valid/7490_F6_f000140,1,7490,1,valid,7490_F6_f000140
valid/7490_F6_f000150,1,7490,1,valid,7490_F6_f000150
valid/7490_F6_f000160,1,7490,1,valid,7490_F6_f000160
valid/7490_F6_f000170,1,7490,1,valid,7490_F6_f000170
valid/7490_F6_f000180,1,7490,1,valid,7490_F6_f000180
valid/7490_F6_f000190,1,7490,1,valid,7490_F6_f000190
valid/7490_F7_f000000,2,7490,1,valid,7490_F7_f000000
valid/7490_F7_f000010,2,7490,1,valid,7490_F7_f000010
valid/7490_F7_f000020,2,7490,1,valid,7490_F7_f000020
valid/7490_F7_f000030,2,7490,1,valid,7490_F7_f000030
valid/7490_F7_f000040,2,7490,1,valid,7490_F7_f000040
valid/7490_F7_f000050,2,7490,1,valid,7490_F7_f000050
valid/7490_F7_f000060,2,7490,1,valid,7490_F7_f000060
valid/7490_F7_f000070,2,7490,1,valid,7490_F7_f000070
valid/7490_F7_f000080,1,7490,1,valid,7490_F7_f000080
valid/7490_F7_f000090,1,7490,1,valid,7490_F7_f000090
valid/7490_F7_f000100,1,7490,1,valid,7490_F7_f000100
valid/7490_F7_f000110,1,7490,1,valid,7490_F7_f000110
valid/7490_F7_f000120,1,7490,1,valid,7490_F7_f000120
valid/7490_F7_f000130,1,7490,1,valid,7490_F7_f000130
valid/7490_F7_f000140,1,7490,1,valid,7490_F7_f000140
valid/7490_F7_f000150,1,7490,1,valid,7490_F7_f000150
valid/7490_F7_f000160,1,7490,1,valid,7490_F7_f000160
valid/7490_F7_f000170,1,7490,1,valid,7490_F7_f000170
valid/7490_F7_f000180,1,7490,1,valid,7490_F7_f000180
valid/7490_F7_f000190,1,7490,1,valid,7490_F7_f000190
valid/7490_F7_f000200,1,7490,1,valid,7490_F7_f000200
valid/7490_F7_f000210,1,7490,1,valid,7490_F7_f000210
valid/7490_F7_f000220,1,7490,1,valid,7490_F7_f000220
valid/7490_F7_f000230,1,7490,1,valid,7490_F7_f000230
valid/7490_F7_f000240,1,7490,1,valid,7490_F7_f000240
valid/7585_F1_f000000,2,7585,1,valid,7585_F1_f000000
valid/7585_F1_f000010,3,7585,1,valid,7585_F1_f000010
valid/7585_F1_f000020,4,7585,1,valid,7585_F1_f000020
valid/7585_F1_f000030,5,7585,1,valid,7585_F1_f000030
valid/7585_F1_f000040,3,7585,1,valid,7585_F1_f000040
valid/7585_F1_f000050,2,7585,1,valid,7585_F1_f000050
valid/7585_F1_f000060,2,7585,1,valid,7585_F1_f000060
valid/7585_F1_f000070,2,7585,1,valid,7585_F1_f000070
valid/7585_F1_f000080,2,7585,1,valid,7585_F1_f000080
valid/7585_F1_f000090,2,7585,1,valid,7585_F1_f000090
valid/7585_F1_f000100,2,7585,1,valid,7585_F1_f000100
valid/7585_F1_f000110,2,7585,1,valid,7585_F1_f000110
valid/7585_F1_f000120,2,7585,1,valid,7585_F1_f000120
valid/7585_F1_f000130,1,7585,1,valid,7585_F1_f000130
valid/7585_F1_f000140,2,7585,1,valid,7585_F1_f000140
valid/7585_F1_f000150,2,7585,1,valid,7585_F1_f000150
valid/7585_F1_f000160,2,7585,1,valid,7585_F1_f000160
valid/7585_F1_f000170,2,7585,1,valid,7585_F1_f000170
valid/7585_F1_f000180,2,7585,1,valid,7585_F1_f000180
valid/7585_F1_f000190,2,7585,1,valid,7585_F1_f000190
valid/7585_F1_f000200,2,7585,1,valid,7585_F1_f000200
valid/7585_F1_f000210,2,7585,1,valid,7585_F1_f000210
valid/7585_F1_f000220,2,7585,1,valid,7585_F1_f000220
valid/7585_F1_f000230,2,7585,1,valid,7585_F1_f000230
valid/7585_F1_f000240,2,7585,1,valid,7585_F1_f000240
valid/7585_F1_f000250,2,7585,1,valid,7585_F1_f000250
valid/7585_F1_f000260,2,7585,1,valid,7585_F1_f000260
valid/7585_F1_f000270,2,7585,1,valid,7585_F1_f000270
valid/7585_F1_f000280,2,7585,1,valid,7585_F1_f000280
valid/7585_F1_f000290,2,7585,1,valid,7585_F1_f000290
valid/7585_F1_f000300,2,7585,1,valid,7585_F1_f000300
valid/7585_F1_f000310,2,7585,1,valid,7585_F1_f000310
valid/7585_F1_f000320,2,7585,1,valid,7585_F1_f000320
valid/7585_F1_f000330,2,7585,1,valid,7585_F1_f000330
valid/7585_F1_f000340,3,7585,1,valid,7585_F1_f000340
valid/7585_F1_f000350,1,7585,1,valid,7585_F1_f000350
valid/7585_F1_f000360,1,7585,1,valid,7585_F1_f000360
valid/7585_F1_f000370,1,7585,1,valid,7585_F1_f000370
valid/7585_F1_f000380,2,7585,1,valid,7585_F1_f000380
valid/7585_F1_f000390,2,7585,1,valid,7585_F1_f000390
valid/7585_F1_f000400,2,7585,1,valid,7585_F1_f000400
valid/7585_F1_f000410,2,7585,1,valid,7585_F1_f000410
valid/7585_F1_f000420,3,7585,1,valid,7585_F1_f000420
valid/7585_F1_f000430,3,7585,1,valid,7585_F1_f000430
valid/7585_F1_f000440,3,7585,1,valid,7585_F1_f000440
valid/7585_F1_f000450,3,7585,1,valid,7585_F1_f000450
valid/7585_F1_f000460,3,7585,1,valid,7585_F1_f000460
valid/7585_F1_f000470,3,7585,1,valid,7585_F1_f000470
valid/7585_F1_f000480,3,7585,1,valid,7585_F1_f000480
valid/7585_F1_f000490,3,7585,1,valid,7585_F1_f000490
valid/7585_F1_f000500,3,7585,1,valid,7585_F1_f000500
valid/7585_F1_f000510,3,7585,1,valid,7585_F1_f000510
valid/7585_F1_f000520,3,7585,1,valid,7585_F1_f000520
valid/7585_F1_f000530,3,7585,1,valid,7585_F1_f000530
valid/7585_F1_f000540,3,7585,1,valid,7585_F1_f000540
valid/7585_F1_f000550,3,7585,1,valid,7585_F1_f000550
valid/7585_F1_f000560,5,7585,1,valid,7585_F1_f000560
valid/7585_F2_f000000,3,7585,1,valid,7585_F2_f000000
valid/7585_F2_f000010,2,7585,1,valid,7585_F2_f000010
valid/7585_F2_f000020,3,7585,1,valid,7585_F2_f000020
valid/7585_F2_f000030,3,7585,1,valid,7585_F2_f000030
valid/7585_F2_f000040,2,7585,1,valid,7585_F2_f000040
valid/7585_F2_f000050,3,7585,1,valid,7585_F2_f000050
valid/7585_F2_f000060,3,7585,1,valid,7585_F2_f000060
valid/7585_F2_f000070,3,7585,1,valid,7585_F2_f000070
valid/7585_F2_f000080,3,7585,1,valid,7585_F2_f000080
valid/7585_F2_f000090,3,7585,1,valid,7585_F2_f000090
valid/7585_F2_f000100,3,7585,1,valid,7585_F2_f000100
valid/7585_F2_f000110,3,7585,1,valid,7585_F2_f000110
valid/7585_F2_f000120,2,7585,1,valid,7585_F2_f000120
valid/7585_F2_f000130,2,7585,1,valid,7585_F2_f000130
valid/7585_F2_f000140,2,7585,1,valid,7585_F2_f000140
valid/7585_F2_f000150,2,7585,1,valid,7585_F2_f000150
valid/7585_F2_f000160,2,7585,1,valid,7585_F2_f000160
valid/7585_F2_f000170,2,7585,1,valid,7585_F2_f000170
valid/7585_F2_f000180,2,7585,1,valid,7585_F2_f000180
valid/7585_F2_f000190,1,7585,1,valid,7585_F2_f000190
valid/7585_F2_f000200,1,7585,1,valid,7585_F2_f000200
valid/7585_F2_f000210,1,7585,1,valid,7585_F2_f000210
valid/7585_F2_f000220,1,7585,1,valid,7585_F2_f000220
valid/7585_F2_f000230,1,7585,1,valid,7585_F2_f000230
valid/7585_F2_f000240,1,7585,1,valid,7585_F2_f000240
valid/7585_F2_f000250,1,7585,1,valid,7585_F2_f000250
valid/7585_F2_f000260,1,7585,1,valid,7585_F2_f000260
valid/7585_F3_f000000,1,7585,1,valid,7585_F3_f000000
valid/7585_F3_f000010,1,7585,1,valid,7585_F3_f000010
valid/7585_F3_f000020,1,7585,1,valid,7585_F3_f000020
valid/7585_F3_f000030,1,7585,1,valid,7585_F3_f000030
valid/7585_F3_f000040,1,7585,1,valid,7585_F3_f000040
valid/7585_F3_f000050,1,7585,1,valid,7585_F3_f000050
valid/7585_F4_f000000,1,7585,1,valid,7585_F4_f000000
valid/7585_F4_f000010,1,7585,1,valid,7585_F4_f000010
valid/7585_F4_f000020,1,7585,1,valid,7585_F4_f000020
valid/7585_F4_f000030,1,7585,1,valid,7585_F4_f000030
valid/7585_F4_f000040,1,7585,1,valid,7585_F4_f000040
valid/7585_F4_f000050,1,7585,1,valid,7585_F4_f000050
valid/7585_F4_f000060,1,7585,1,valid,7585_F4_f000060
valid/7623_F1_f000000,1,7623,1,valid,7623_F1_f000000
valid/7623_F1_f000010,1,7623,1,valid,7623_F1_f000010
valid/7623_F1_f000020,1,7623,1,valid,7623_F1_f000020
valid/7623_F1_f000030,1,7623,1,valid,7623_F1_f000030
valid/7623_F1_f000040,1,7623,1,valid,7623_F1_f000040
valid/7623_F1_f000050,1,7623,1,valid,7623_F1_f000050
valid/7623_F1_f000060,1,7623,1,valid,7623_F1_f000060
valid/7623_F1_f000070,1,7623,1,valid,7623_F1_f000070
valid/7623_F1_f000080,2,7623,1,valid,7623_F1_f000080
valid/7623_F1_f000090,2,7623,1,valid,7623_F1_f000090
valid/7623_F1_f000100,2,7623,1,valid,7623_F1_f000100
valid/7623_F1_f000110,2,7623,1,valid,7623_F1_f000110
valid/7623_F1_f000120,2,7623,1,valid,7623_F1_f000120
valid/7623_F1_f000130,2,7623,1,valid,7623_F1_f000130
valid/7623_F1_f000140,2,7623,1,valid,7623_F1_f000140
valid/7623_F1_f000150,2,7623,1,valid,7623_F1_f000150
valid/7623_F1_f000160,2,7623,1,valid,7623_F1_f000160
valid/7623_F1_f000170,2,7623,1,valid,7623_F1_f000170
valid/7623_F1_f000180,2,7623,1,valid,7623_F1_f000180
valid/7623_F1_f000190,2,7623,1,valid,7623_F1_f000190
valid/7623_F1_f000200,2,7623,1,valid,7623_F1_f000200
valid/7623_F1_f000210,2,7623,1,valid,7623_F1_f000210
valid/7623_F1_f000220,2,7623,1,valid,7623_F1_f000220
valid/7623_F1_f000230,2,7623,1,valid,7623_F1_f000230
valid/7623_F1_f000240,2,7623,1,valid,7623_F1_f000240
valid/7623_F1_f000250,2,7623,1,valid,7623_F1_f000250
valid/7623_F1_f000260,2,7623,1,valid,7623_F1_f000260
valid/7623_F1_f000270,2,7623,1,valid,7623_F1_f000270
valid/7623_F1_f000280,2,7623,1,valid,7623_F1_f000280
valid/7623_F1_f000290,2,7623,1,valid,7623_F1_f000290
valid/7623_F1_f000300,2,7623,1,valid,7623_F1_f000300
valid/7623_F1_f000310,2,7623,1,valid,7623_F1_f000310
valid/7623_F1_f000320,2,7623,1,valid,7623_F1_f000320
valid/7623_F1_f000330,2,7623,1,valid,7623_F1_f000330
valid/7623_F1_f000340,2,7623,1,valid,7623_F1_f000340
valid/7623_F1_f000350,2,7623,1,valid,7623_F1_f000350
valid/7623_F1_f000360,2,7623,1,valid,7623_F1_f000360
valid/7623_F1_f000370,2,7623,1,valid,7623_F1_f000370
valid/7623_F1_f000380,2,7623,1,valid,7623_F1_f000380
valid/7623_F1_f000390,2,7623,1,valid,7623_F1_f000390
valid/7623_F1_f000400,2,7623,1,valid,7623_F1_f000400
valid/7623_F1_f000410,2,7623,1,valid,7623_F1_f000410
valid/7623_F1_f000420,2,7623,1,valid,7623_F1_f000420
valid/7623_F1_f000430,2,7623,1,valid,7623_F1_f000430
valid/7623_F1_f000440,2,7623,1,valid,7623_F1_f000440
valid/7623_F1_f000450,2,7623,1,valid,7623_F1_f000450
valid/7623_F1_f000460,2,7623,1,valid,7623_F1_f000460
valid/7623_F1_f000470,2,7623,1,valid,7623_F1_f000470
valid/7623_F1_f000480,2,7623,1,valid,7623_F1_f000480
valid/7623_F1_f000490,2,7623,1,valid,7623_F1_f000490
valid/7623_F2_f000000,2,7623,1,valid,7623_F2_f000000
valid/7623_F2_f000010,2,7623,1,valid,7623_F2_f000010
valid/7623_F2_f000020,2,7623,1,valid,7623_F2_f000020
valid/7623_F2_f000030,2,7623,1,valid,7623_F2_f000030
valid/7623_F2_f000040,2,7623,1,valid,7623_F2_f000040
valid/7623_F2_f000050,2,7623,1,valid,7623_F2_f000050
valid/7623_F2_f000060,2,7623,1,valid,7623_F2_f000060
valid/7623_F2_f000070,2,7623,1,valid,7623_F2_f000070
valid/7623_F2_f000080,2,7623,1,valid,7623_F2_f000080
valid/7623_F2_f000090,2,7623,1,valid,7623_F2_f000090
valid/7623_F2_f000100,2,7623,1,valid,7623_F2_f000100
valid/7623_F2_f000110,2,7623,1,valid,7623_F2_f000110
valid/7623_F2_f000120,2,7623,1,valid,7623_F2_f000120
valid/7623_F2_f000130,2,7623,1,valid,7623_F2_f000130
valid/7623_F2_f000140,1,7623,1,valid,7623_F2_f000140
valid/7623_F2_f000150,1,7623,1,valid,7623_F2_f000150
valid/7623_F2_f000160,1,7623,1,valid,7623_F2_f000160
valid/7623_F2_f000170,1,7623,1,valid,7623_F2_f000170
valid/7623_F2_f000180,1,7623,1,valid,7623_F2_f000180
valid/7623_F2_f000190,1,7623,1,valid,7623_F2_f000190
valid/7623_F2_f000200,1,7623,1,valid,7623_F2_f000200
valid/7623_F2_f000210,1,7623,1,valid,7623_F2_f000210
valid/7623_F2_f000220,1,7623,1,valid,7623_F2_f000220
valid/7623_F2_f000230,2,7623,1,valid,7623_F2_f000230
valid/7623_F2_f000240,2,7623,1,valid,7623_F2_f000240
valid/7623_F2_f000250,2,7623,1,valid,7623_F2_f000250
valid/7623_F2_f000260,2,7623,1,valid,7623_F2_f000260
valid/7623_F2_f000270,2,7623,1,valid,7623_F2_f000270
valid/7623_F2_f000280,2,7623,1,valid,7623_F2_f000280
valid/7623_F2_f000290,2,7623,1,valid,7623_F2_f000290
valid/7623_F2_f000300,2,7623,1,valid,7623_F2_f000300
valid/7623_F2_f000310,2,7623,1,valid,7623_F2_f000310
valid/7623_F2_f000320,2,7623,1,valid,7623_F2_f000320
valid/7623_F2_f000330,2,7623,1,valid,7623_F2_f000330
valid/7623_F2_f000340,2,7623,1,valid,7623_F2_f000340
valid/7623_F2_f000350,2,7623,1,valid,7623_F2_f000350
valid/7623_F2_f000360,1,7623,1,valid,7623_F2_f000360
valid/7623_F2_f000370,1,7623,1,valid,7623_F2_f000370
valid/7623_F2_f000380,1,7623,1,valid,7623_F2_f000380
valid/7623_F2_f000390,1,7623,1,valid,7623_F2_f000390
valid/7623_F2_f000400,1,7623,1,valid,7623_F2_f000400
valid/7623_F2_f000410,1,7623,1,valid,7623_F2_f000410
valid/7623_F2_f000420,2,7623,1,valid,7623_F2_f000420
valid/7623_F2_f000430,2,7623,1,valid,7623_F2_f000430
valid/7623_F2_f000440,2,7623,1,valid,7623_F2_f000440
valid/7623_F2_f000450,2,7623,1,valid,7623_F2_f000450
valid/7623_F2_f000460,2,7623,1,valid,7623_F2_f000460
valid/7623_F2_f000470,2,7623,1,valid,7623_F2_f000470
valid/7623_F2_f000480,2,7623,1,valid,7623_F2_f000480
valid/7623_F2_f000490,2,7623,1,valid,7623_F2_f000490
valid/7623_F2_f000500,2,7623,1,valid,7623_F2_f000500
valid/7623_F2_f000510,2,7623,1,valid,7623_F2_f000510
valid/7623_F2_f000520,2,7623,1,valid,7623_F2_f000520
valid/7623_F2_f000530,2,7623,1,valid,7623_F2_f000530
valid/7623_F2_f000540,2,7623,1,valid,7623_F2_f000540
valid/7623_F2_f000550,2,7623,1,valid,7623_F2_f000550
valid/7623_F2_f000560,2,7623,1,valid,7623_F2_f000560
valid/7623_F2_f000570,2,7623,1,valid,7623_F2_f000570
valid/7623_F2_f000580,2,7623,1,valid,7623_F2_f000580
valid/7623_F2_f000590,2,7623,1,valid,7623_F2_f000590
valid/7623_F2_f000600,2,7623,1,valid,7623_F2_f000600
valid/9852_Acanthopagrus_palmaris_f000000,1,9852,1,valid,9852_Acanthopagrus_palmaris_f000000
valid/9852_Acanthopagrus_palmaris_f000010,1,9852,1,valid,9852_Acanthopagrus_palmaris_f000010
